,Timestamp,Open,High,Low,Close
105,2023-09-05 16:00:00,25748.8,25850.7,25543.5,25589.5
106,2023-09-04 16:00:00,25808.6,25935,25571.7,25748.8
107,2023-09-03 16:00:00,25871.6,26120.5,25727.9,25808.6
108,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
109,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
110,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
111,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
112,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
113,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
114,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
115,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
116,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
117,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
118,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
119,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
120,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
121,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
122,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
123,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
124,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
125,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
126,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
127,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
128,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
129,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
130,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
131,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
132,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
133,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
134,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
135,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
136,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
137,2023-09-08 16:00:00,25840.1,25929.7,25729.5,25891.2
138,2023-09-07 16:00:00,25769.8,26432.4,25659.3,25840.1
139,2023-09-06 16:00:00,25589.5,26018.3,25390.5,25770.3
140,2023-09-05 16:00:00,25748.8,25850.7,25543.5,25589.5
141,2023-09-04 16:00:00,25808.6,25935,25571.7,25748.8
142,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
143,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
144,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
145,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
146,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
147,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
148,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
149,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
150,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
151,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
152,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
153,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
154,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
155,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
156,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
157,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
158,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
159,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
160,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
161,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
162,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
163,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
164,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
165,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
166,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
167,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
168,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
169,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
170,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
171,2023-09-08 16:00:00,25840.1,25929.7,25729.5,25891.2
172,2023-09-07 16:00:00,25769.8,26432.4,25659.3,25840.1
173,2023-09-06 16:00:00,25589.5,26018.3,25390.5,25770.3
174,2023-09-05 16:00:00,25748.8,25850.7,25543.5,25589.5
175,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
176,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
177,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
178,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
179,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
180,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
181,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
182,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
183,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
184,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
185,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
186,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
187,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
188,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
189,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
190,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
191,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
192,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
193,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
194,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
195,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
196,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
197,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
198,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
199,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
200,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
201,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
202,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
203,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
204,2023-09-08 16:00:00,25840.1,25929.7,25729.5,25891.2
205,2023-09-07 16:00:00,25769.8,26432.4,25659.3,25840.1
206,2023-09-06 16:00:00,25589.5,26018.3,25390.5,25770.3
207,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
208,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
209,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
210,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
211,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
212,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
213,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
214,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
215,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
216,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
217,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
218,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
219,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
220,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
221,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
222,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
223,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
224,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
225,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
226,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
227,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
228,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
229,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
230,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
231,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
232,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
233,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
234,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
235,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
236,2023-09-08 16:00:00,25840.1,25929.7,25729.5,25891.2
237,2023-09-07 16:00:00,25769.8,26432.4,25659.3,25840.1
238,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
239,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
240,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
241,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
242,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
243,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
244,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
245,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
246,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
247,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
248,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
249,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
250,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
251,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
252,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
253,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
254,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
255,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
256,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
257,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
258,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
259,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
260,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
261,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
262,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
263,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
264,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
265,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
266,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
267,2023-09-08 16:00:00,25840.1,25929.7,25729.5,25891.2
268,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
269,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
270,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
271,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
272,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
273,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
274,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
275,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
276,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
277,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
278,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
279,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
280,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
281,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
282,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
283,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
284,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
285,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
286,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
287,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
288,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
289,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
290,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
291,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
292,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
293,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
294,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
295,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
296,2023-09-09 16:00:00,25891.2,25934.9,25721.9,25774.7
297,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
298,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
299,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
300,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
301,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
302,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
303,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
304,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
305,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
306,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
307,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
308,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
309,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
310,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
311,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
312,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
313,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
314,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
315,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
316,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
317,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
318,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
319,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
320,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
321,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
322,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
323,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
324,2023-09-10 16:00:00,25775.1,26019.3,24959.7,25109.9
325,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
326,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
327,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
328,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
329,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
330,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
331,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
332,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
333,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
334,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
335,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
336,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
337,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
338,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
339,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
340,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
341,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
342,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
343,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
344,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
345,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
346,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
347,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
348,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
349,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
350,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
351,2023-09-11 16:00:00,25109.5,26384.7,24920.9,26210.5
352,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
353,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
354,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
355,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
356,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
357,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
358,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
359,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
360,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
361,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
362,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
363,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
364,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
365,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
366,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
367,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
368,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
369,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
370,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
371,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
372,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
373,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
374,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
375,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
376,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
377,2023-09-12 16:00:00,26210.7,26532.9,25775.2,26257.2
378,2023-10-07 16:00:00,27956.2,28102.7,27715.7,27910.7
379,2023-10-06 16:00:00,27953.7,28276.7,27809.8,27956.1
380,2023-10-05 16:00:00,27561.3,28052.7,27191.3,27953.8
381,2023-10-04 16:00:00,27401.6,28118.6,27399.1,27561.1
382,2023-10-03 16:00:00,27346.4,27637.6,27178.9,27402.1
383,2023-10-02 16:00:00,28056.7,28134.3,27251.6,27346.4
384,2023-10-01 16:00:00,27151.7,28590.2,27049.2,28056.6
385,2023-09-30 16:00:00,27004.4,27285.5,26962.6,27151.7
386,2023-09-29 16:00:00,26889,27096.1,26760.9,27004.3
387,2023-09-28 16:00:00,27012.3,27302.3,26690.4,26889
388,2023-09-27 16:00:00,26290.2,27037.6,26107.3,27011.1
389,2023-09-26 16:00:00,26125.8,26830.6,26105.8,26289.4
390,2023-09-25 16:00:00,26243.6,26437.9,26096.9,26126
391,2023-09-24 16:00:00,26583.2,26732.8,26005.7,26243.3
392,2023-09-23 16:00:00,26579.4,26639.4,26556.8,26583.2
393,2023-09-22 16:00:00,26643.8,26650.3,26505.5,26579.8
394,2023-09-21 16:00:00,26588.8,26733.9,26489.1,26643.7
395,2023-09-20 16:00:00,27189.6,27296.7,26382.4,26589
396,2023-09-19 16:00:00,27432.7,27491.5,26954.2,27189.6
397,2023-09-18 16:00:00,27284.7,27490.3,26650.9,27431.7
398,2023-09-17 16:00:00,26561.6,27425,26411.2,27284.5
399,2023-09-16 16:00:00,26520.8,26621.7,26439.6,26561.4
400,2023-09-15 16:00:00,26324.5,26883.8,26320.7,26520.8
401,2023-09-14 16:00:00,26706.6,26844.3,26231.4,26324.3
402,2023-09-13 16:00:00,26257.2,26796.5,26069.6,26706
