,date,open,high,low,close,volume
2486,2023-06-04 15:10:00+00:00,27222.16,27222.17,27197.78,27197.79,50.14086
2487,2023-06-04 15:15:00+00:00,27197.79,27207.1,27197.78,27207.1,46.57824
2488,2023-06-04 15:20:00+00:00,27207.1,27216.5,27194.0,27194.01,51.95935
2489,2023-06-04 15:25:00+00:00,27194.0,27208.94,27193.04,27208.94,54.1003
2490,2023-06-04 15:30:00+00:00,27208.93,27221.03,27196.24,27196.24,54.1265
2491,2023-06-04 15:35:00+00:00,27196.24,27207.39,27192.86,27201.8,48.01578
2492,2023-06-04 15:40:00+00:00,27201.8,27207.29,27200.92,27200.92,37.83724
2493,2023-06-04 15:45:00+00:00,27200.92,27213.7,27200.92,27201.68,50.68272
2494,2023-06-04 15:50:00+00:00,27201.67,27204.53,27194.01,27194.01,35.72251
2495,2023-06-04 15:55:00+00:00,27194.02,27200.88,27178.99,27179.0,100.93281
2496,2023-06-04 16:00:00+00:00,27179.0,27185.68,27171.0,27171.01,64.14197
2497,2023-06-04 16:05:00+00:00,27171.0,27186.81,27155.0,27186.8,152.79255
2498,2023-06-04 16:10:00+00:00,27186.8,27190.18,27179.19,27190.18,51.4319
2499,2023-06-04 16:15:00+00:00,27190.18,27193.24,27173.3,27173.3,52.72283
2500,2023-06-04 16:20:00+00:00,27173.3,27197.98,27170.78,27197.98,49.21418
2501,2023-06-04 16:25:00+00:00,27197.98,27197.98,27163.27,27175.12,92.10997
2502,2023-06-04 16:30:00+00:00,27175.11,27185.95,27170.88,27185.93,38.17205
2503,2023-06-04 16:35:00+00:00,27185.93,27185.94,27179.33,27179.33,20.62571
2504,2023-06-04 16:40:00+00:00,27179.33,27191.43,27178.63,27186.6,59.77384
2505,2023-06-04 16:45:00+00:00,27186.6,27195.21,27186.6,27190.92,49.41255
2506,2023-06-04 16:50:00+00:00,27190.91,27196.98,27181.28,27189.5,41.97044
2507,2023-06-04 16:55:00+00:00,27189.5,27189.5,27164.0,27170.66,36.87907
2508,2023-06-04 17:00:00+00:00,27170.66,27187.46,27168.05,27187.46,36.76568
2509,2023-06-04 17:05:00+00:00,27187.46,27210.41,27187.45,27206.74,61.9172
2510,2023-06-04 17:10:00+00:00,27206.74,27206.75,27190.15,27190.78,48.75101
2511,2023-06-04 17:15:00+00:00,27190.77,27192.45,27190.77,27192.44,16.60044
2512,2023-06-04 17:20:00+00:00,27192.45,27195.13,27192.44,27195.13,13.70216
2513,2023-06-04 17:25:00+00:00,27195.12,27203.55,27195.12,27202.31,17.97527
2514,2023-06-04 17:30:00+00:00,27202.32,27202.41,27191.87,27191.87,27.09178
2515,2023-06-04 17:35:00+00:00,27191.88,27198.24,27191.87,27198.23,20.29002
2516,2023-06-04 17:40:00+00:00,27198.23,27198.24,27187.55,27191.44,28.13308
2517,2023-06-04 17:45:00+00:00,27191.44,27197.84,27190.16,27190.17,34.83179
2518,2023-06-04 17:50:00+00:00,27190.16,27197.82,27179.18,27193.64,89.39359
2519,2023-06-04 17:55:00+00:00,27193.63,27193.64,27176.75,27176.76,34.17815
2520,2023-06-04 18:00:00+00:00,27176.75,27198.83,27176.75,27198.82,100.53962
2521,2023-06-04 18:05:00+00:00,27198.83,27198.83,27191.84,27192.17,56.1356
2522,2023-06-04 18:10:00+00:00,27192.17,27209.03,27183.08,27206.23,74.67951
2523,2023-06-04 18:15:00+00:00,27206.24,27206.24,27197.95,27199.96,42.44175
2524,2023-06-04 18:20:00+00:00,27199.96,27202.0,27194.21,27195.27,53.38575
2525,2023-06-04 18:25:00+00:00,27195.26,27198.49,27195.26,27197.56,25.12318
2526,2023-06-04 18:30:00+00:00,27197.56,27197.56,27186.88,27191.92,26.02812
2527,2023-06-04 18:35:00+00:00,27191.91,27195.89,27191.91,27195.89,15.52348
2528,2023-06-04 18:40:00+00:00,27195.88,27196.08,27187.76,27187.76,30.64736
2529,2023-06-04 18:45:00+00:00,27187.77,27189.08,27187.57,27189.08,21.20616
2530,2023-06-04 18:50:00+00:00,27189.08,27189.08,27188.77,27188.78,11.35051
2531,2023-06-04 18:55:00+00:00,27188.77,27194.19,27187.03,27194.18,31.80445
2532,2023-06-04 19:00:00+00:00,27194.19,27194.19,27188.49,27188.67,34.4687
2533,2023-06-04 19:05:00+00:00,27188.66,27200.88,27188.66,27200.88,26.94253
2534,2023-06-04 19:10:00+00:00,27200.87,27200.88,27195.49,27195.5,36.67587
2535,2023-06-04 19:15:00+00:00,27195.49,27197.16,27194.77,27194.77,27.84464
2536,2023-06-04 19:20:00+00:00,27194.77,27211.89,27194.77,27211.89,48.07944
2537,2023-06-04 19:25:00+00:00,27211.89,27222.0,27211.88,27217.94,51.59941
2538,2023-06-04 19:30:00+00:00,27217.94,27221.28,27208.69,27208.69,26.30051
2539,2023-06-04 19:35:00+00:00,27208.69,27214.48,27208.69,27214.47,17.18864
2540,2023-06-04 19:40:00+00:00,27214.47,27220.31,27212.04,27220.31,19.34393
2541,2023-06-04 19:45:00+00:00,27220.3,27220.31,27210.63,27210.63,19.08377
2542,2023-06-04 19:50:00+00:00,27210.63,27210.64,27204.0,27204.01,26.62393
2543,2023-06-04 19:55:00+00:00,27204.0,27213.11,27204.0,27213.11,24.72479
2544,2023-06-04 20:00:00+00:00,27213.11,27220.64,27213.05,27220.64,47.74711
2545,2023-06-04 20:05:00+00:00,27220.64,27220.64,27205.84,27206.77,26.06492
2546,2023-06-04 20:10:00+00:00,27206.76,27219.66,27206.76,27219.65,39.05716
2547,2023-06-04 20:15:00+00:00,27219.66,27246.76,27218.57,27242.01,70.8008
2548,2023-06-04 20:20:00+00:00,27242.0,27250.0,27242.0,27245.2,54.81152
2549,2023-06-04 20:25:00+00:00,27245.19,27248.3,27245.19,27247.58,44.17592
2550,2023-06-04 20:30:00+00:00,27247.57,27247.73,27230.9,27230.91,37.41986
2551,2023-06-04 20:35:00+00:00,27230.9,27239.47,27230.9,27239.46,33.78405
2552,2023-06-04 20:40:00+00:00,27239.47,27243.1,27239.46,27243.1,22.12945
2553,2023-06-04 20:45:00+00:00,27243.1,27252.96,27243.09,27252.95,30.78837
2554,2023-06-04 20:50:00+00:00,27252.95,27269.09,27251.21,27252.76,107.48735
2555,2023-06-04 20:55:00+00:00,27252.76,27252.77,27238.28,27241.51,32.7244
2556,2023-06-04 21:00:00+00:00,27241.5,27248.12,27236.98,27244.23,54.59003
2557,2023-06-04 21:05:00+00:00,27244.24,27280.0,27244.23,27277.14,68.16825
2558,2023-06-04 21:10:00+00:00,27277.13,27277.14,27261.44,27261.44,37.64812
2559,2023-06-04 21:15:00+00:00,27261.45,27268.46,27260.63,27260.65,42.28003
2560,2023-06-04 21:20:00+00:00,27260.65,27262.69,27257.77,27257.77,26.11978
2561,2023-06-04 21:25:00+00:00,27257.77,27257.78,27239.15,27239.16,108.24089
2562,2023-06-04 21:30:00+00:00,27239.15,27239.16,27194.43,27194.43,87.97808
2563,2023-06-04 21:35:00+00:00,27194.43,27210.76,27194.09,27205.87,42.45723
2564,2023-06-04 21:40:00+00:00,27205.87,27206.97,27200.75,27200.76,44.86021
2565,2023-06-04 21:45:00+00:00,27200.76,27200.76,27187.39,27189.31,58.09422
2566,2023-06-04 21:50:00+00:00,27189.32,27194.51,27189.29,27194.51,44.40314
2567,2023-06-04 21:55:00+00:00,27194.5,27194.58,27194.5,27194.57,15.78227
2568,2023-06-04 22:00:00+00:00,27194.57,27213.24,27188.27,27208.72,122.48371
2569,2023-06-04 22:05:00+00:00,27208.71,27250.58,27208.71,27250.58,81.17368
2570,2023-06-04 22:10:00+00:00,27250.58,27270.63,27240.48,27270.62,77.09767
2571,2023-06-04 22:15:00+00:00,27270.62,27455.02,27263.29,27380.0,1267.28006
2572,2023-06-04 22:20:00+00:00,27380.01,27390.97,27330.19,27371.99,280.52121
2573,2023-06-04 22:25:00+00:00,27372.0,27380.82,27210.54,27247.12,460.09833
2574,2023-06-04 22:30:00+00:00,27247.11,27261.69,27202.73,27240.99,336.14356
2575,2023-06-04 22:35:00+00:00,27241.0,27327.01,27230.0,27314.85,224.23992
2576,2023-06-04 22:40:00+00:00,27314.84,27322.36,27300.76,27308.43,131.79119
2577,2023-06-04 22:45:00+00:00,27308.44,27315.42,27295.07,27315.42,145.82826
2578,2023-06-04 22:50:00+00:00,27315.42,27339.09,27285.55,27302.48,182.78197
2579,2023-06-04 22:55:00+00:00,27302.47,27303.14,27221.41,27234.06,323.99463
2580,2023-06-04 23:00:00+00:00,27234.06,27312.58,27234.05,27296.03,174.85019
2581,2023-06-04 23:05:00+00:00,27296.03,27319.84,27263.87,27283.48,147.49641
2582,2023-06-04 23:10:00+00:00,27283.48,27297.58,27260.48,27294.2,84.3107
2583,2023-06-04 23:15:00+00:00,27294.2,27294.21,27262.0,27262.0,32.53717
2584,2023-06-04 23:20:00+00:00,27262.01,27269.07,27168.62,27200.94,230.33357
2585,2023-06-04 23:25:00+00:00,27200.94,27223.2,27131.51,27140.08,318.52448
2586,2023-06-04 23:30:00+00:00,27140.09,27180.4,27116.43,27177.62,178.43861
2587,2023-06-04 23:35:00+00:00,27177.62,27177.63,27160.27,27160.28,48.07438
2588,2023-06-04 23:40:00+00:00,27160.27,27167.53,27138.84,27156.36,101.79102
2589,2023-06-04 23:45:00+00:00,27156.37,27156.37,27043.65,27104.32,334.15159
2590,2023-06-04 23:50:00+00:00,27104.31,27112.53,27078.15,27106.34,82.10524
2591,2023-06-04 23:55:00+00:00,27106.35,27127.71,27089.81,27115.21,67.53064
2592,2023-06-05 00:00:00+00:00,27115.2,27115.2,27065.92,27089.39,124.26012
2593,2023-06-05 00:05:00+00:00,27089.38,27123.38,27069.03,27123.38,134.57631
2594,2023-06-05 00:10:00+00:00,27123.38,27126.07,27082.65,27093.85,153.20325
2595,2023-06-05 00:15:00+00:00,27093.85,27098.96,27056.46,27066.35,140.32176
2596,2023-06-05 00:20:00+00:00,27066.34,27112.67,27042.16,27102.11,156.2653
2597,2023-06-05 00:25:00+00:00,27102.11,27129.33,27092.58,27129.33,69.40705
2598,2023-06-05 00:30:00+00:00,27129.32,27129.33,27105.16,27119.65,59.06548
2599,2023-06-05 00:35:00+00:00,27119.66,27119.66,27096.91,27096.91,43.12693
2600,2023-06-05 00:40:00+00:00,27096.91,27096.92,27063.24,27084.95,63.9296
2601,2023-06-05 00:45:00+00:00,27084.95,27084.95,26966.0,27043.78,555.52949
2602,2023-06-05 00:50:00+00:00,27043.78,27046.11,27010.35,27028.81,92.43737
2603,2023-06-05 00:55:00+00:00,27028.81,27035.69,26994.75,27024.76,178.61032
2604,2023-06-05 01:00:00+00:00,27024.75,27031.07,26998.53,27031.07,157.9668
2605,2023-06-05 01:05:00+00:00,27031.06,27037.08,27019.22,27029.2,67.17954
2606,2023-06-05 01:10:00+00:00,27029.21,27036.09,26972.26,27003.25,208.49487
2607,2023-06-05 01:15:00+00:00,27003.25,27029.15,26948.1,27029.14,243.97051
2608,2023-06-05 01:20:00+00:00,27029.15,27042.61,27012.61,27042.61,97.53699
2609,2023-06-05 01:25:00+00:00,27042.46,27050.37,27038.13,27048.38,46.67123
2610,2023-06-05 01:30:00+00:00,27048.39,27048.39,27035.01,27040.66,70.45514
2611,2023-06-05 01:35:00+00:00,27040.66,27040.67,27027.75,27027.76,41.14132
2612,2023-06-05 01:40:00+00:00,27027.75,27034.72,27014.14,27029.98,48.86003
2613,2023-06-05 01:45:00+00:00,27029.99,27051.15,27013.99,27051.15,57.5333
2614,2023-06-05 01:50:00+00:00,27051.14,27054.97,27051.14,27054.25,18.92701
2615,2023-06-05 01:55:00+00:00,27054.24,27054.84,27043.29,27047.14,28.50613
2616,2023-06-05 02:00:00+00:00,27047.14,27073.43,27040.0,27073.42,65.9073
2617,2023-06-05 02:05:00+00:00,27073.42,27079.05,27068.34,27073.64,64.36756
2618,2023-06-05 02:10:00+00:00,27073.64,27073.65,27067.28,27068.34,28.94756
2619,2023-06-05 02:15:00+00:00,27068.35,27073.38,27068.34,27073.38,37.43152
2620,2023-06-05 02:20:00+00:00,27073.38,27073.38,27065.02,27065.02,35.66693
2621,2023-06-05 02:25:00+00:00,27065.02,27066.34,27059.19,27066.33,22.20267
2622,2023-06-05 02:30:00+00:00,27066.34,27066.34,27040.28,27040.28,56.48195
2623,2023-06-05 02:35:00+00:00,27040.28,27045.68,27028.09,27032.35,51.77508
2624,2023-06-05 02:40:00+00:00,27032.35,27032.71,27000.0,27019.66,218.57032
2625,2023-06-05 02:45:00+00:00,27019.67,27019.67,26987.87,27010.21,87.63405
2626,2023-06-05 02:50:00+00:00,27010.2,27010.21,26957.85,26960.01,75.7214
2627,2023-06-05 02:55:00+00:00,26960.0,26977.36,26859.0,26922.71,621.94116
2628,2023-06-05 03:00:00+00:00,26922.72,26924.81,26808.4,26869.89,628.12574
2629,2023-06-05 03:05:00+00:00,26869.89,26892.11,26828.83,26866.3,354.00571
2630,2023-06-05 03:10:00+00:00,26866.3,26872.28,26840.0,26861.92,128.11876
2631,2023-06-05 03:15:00+00:00,26861.91,26861.92,26791.04,26853.98,295.80064
2632,2023-06-05 03:20:00+00:00,26853.99,26882.73,26802.99,26882.21,137.0634
2633,2023-06-05 03:25:00+00:00,26882.2,26900.0,26862.86,26900.0,123.12642
2634,2023-06-05 03:30:00+00:00,26899.99,26900.0,26869.69,26890.41,113.86546
2635,2023-06-05 03:35:00+00:00,26890.4,26898.21,26864.35,26866.6,92.9322
2636,2023-06-05 03:40:00+00:00,26866.6,26875.39,26850.0,26874.39,114.37117
2637,2023-06-05 03:45:00+00:00,26874.38,26882.4,26830.0,26855.14,109.83355
2638,2023-06-05 03:50:00+00:00,26855.13,26860.0,26845.06,26855.53,41.93012
2639,2023-06-05 03:55:00+00:00,26855.52,26855.53,26833.5,26843.58,85.96907
2640,2023-06-05 04:00:00+00:00,26843.57,26856.4,26812.42,26856.4,145.73153
2641,2023-06-05 04:05:00+00:00,26856.39,26870.54,26856.39,26868.13,46.98232
2642,2023-06-05 04:10:00+00:00,26868.12,26868.13,26850.0,26853.85,53.59396
2643,2023-06-05 04:15:00+00:00,26853.85,26864.53,26842.81,26861.55,72.23734
2644,2023-06-05 04:20:00+00:00,26861.55,26861.55,26837.46,26837.47,78.29249
2645,2023-06-05 04:25:00+00:00,26837.46,26837.47,26822.96,26829.62,53.01233
2646,2023-06-05 04:30:00+00:00,26829.61,26847.18,26819.25,26846.87,66.56319
2647,2023-06-05 04:35:00+00:00,26846.86,26846.87,26810.73,26811.19,94.34291
2648,2023-06-05 04:40:00+00:00,26811.18,26836.17,26796.99,26823.3,127.59413
2649,2023-06-05 04:45:00+00:00,26823.31,26823.31,26807.18,26810.56,75.30063
2650,2023-06-05 04:50:00+00:00,26810.55,26834.5,26769.51,26825.0,198.01142
2651,2023-06-05 04:55:00+00:00,26825.01,26842.85,26805.48,26837.0,107.48453
2652,2023-06-05 05:00:00+00:00,26837.0,26837.0,26807.23,26807.24,124.50745
2653,2023-06-05 05:05:00+00:00,26807.23,26817.58,26786.23,26808.46,194.82689
2654,2023-06-05 05:10:00+00:00,26808.46,26808.62,26759.72,26795.41,412.29107
2655,2023-06-05 05:15:00+00:00,26795.41,26814.39,26750.0,26771.83,339.17232
2656,2023-06-05 05:20:00+00:00,26771.83,26793.57,26740.38,26790.26,195.33315
2657,2023-06-05 05:25:00+00:00,26790.26,26816.89,26784.82,26816.89,61.77297
2658,2023-06-05 05:30:00+00:00,26816.89,26837.2,26811.07,26829.81,129.06114
2659,2023-06-05 05:35:00+00:00,26829.81,26830.25,26812.14,26814.28,59.98437
2660,2023-06-05 05:40:00+00:00,26814.28,26816.05,26800.9,26816.04,47.13436
2661,2023-06-05 05:45:00+00:00,26816.04,26837.91,26806.71,26837.91,91.15286
2662,2023-06-05 05:50:00+00:00,26837.91,26837.91,26803.58,26803.59,114.75973
2663,2023-06-05 05:55:00+00:00,26803.59,26818.36,26803.58,26816.7,68.24299
2664,2023-06-05 06:00:00+00:00,26816.7,26821.24,26805.13,26805.14,82.27797
2665,2023-06-05 06:05:00+00:00,26805.14,26823.71,26805.13,26817.53,93.83333
2666,2023-06-05 06:10:00+00:00,26817.52,26817.53,26806.0,26810.9,61.54767
2667,2023-06-05 06:15:00+00:00,26810.89,26811.77,26805.96,26805.97,43.6649
2668,2023-06-05 06:20:00+00:00,26805.96,26834.63,26790.94,26816.48,139.20772
2669,2023-06-05 06:25:00+00:00,26816.49,26816.49,26799.89,26811.85,73.05033
2670,2023-06-05 06:30:00+00:00,26811.85,26811.9,26789.17,26790.51,132.917
2671,2023-06-05 06:35:00+00:00,26790.52,26790.52,26768.61,26781.58,178.18354
2672,2023-06-05 06:40:00+00:00,26781.59,26790.51,26772.51,26790.5,141.24777
2673,2023-06-05 06:45:00+00:00,26790.51,26790.51,26765.0,26773.3,68.60264
2674,2023-06-05 06:50:00+00:00,26773.3,26792.61,26765.41,26790.56,116.62886
2675,2023-06-05 06:55:00+00:00,26790.56,26792.1,26761.26,26765.34,91.22366
2676,2023-06-05 07:00:00+00:00,26765.33,26772.93,26761.03,26769.66,96.66597
2677,2023-06-05 07:05:00+00:00,26769.67,26787.96,26742.13,26787.96,339.70785
2678,2023-06-05 07:10:00+00:00,26787.95,26790.75,26774.46,26789.38,93.34087
2679,2023-06-05 07:15:00+00:00,26789.39,26814.39,26770.0,26807.24,133.36921
2680,2023-06-05 07:20:00+00:00,26807.25,26816.37,26801.29,26816.37,75.61007
2681,2023-06-05 07:25:00+00:00,26816.37,26829.51,26807.19,26827.55,96.00693
2682,2023-06-05 07:30:00+00:00,26827.54,26832.38,26819.35,26824.93,97.49802
2683,2023-06-05 07:35:00+00:00,26824.92,26827.22,26820.99,26827.22,67.23756
2684,2023-06-05 07:40:00+00:00,26827.21,26827.22,26821.6,26824.52,36.97794
2685,2023-06-05 07:45:00+00:00,26824.52,26830.0,26820.99,26823.67,74.10674
2686,2023-06-05 07:50:00+00:00,26823.67,26825.2,26822.58,26824.14,79.09257
2687,2023-06-05 07:55:00+00:00,26824.13,26830.0,26822.69,26829.99,52.74727
2688,2023-06-05 08:00:00+00:00,26830.0,26840.77,26824.14,26840.77,161.13498
2689,2023-06-05 08:05:00+00:00,26840.77,26840.77,26826.92,26831.03,99.58854
2690,2023-06-05 08:10:00+00:00,26831.02,26831.75,26828.13,26831.4,41.89058
2691,2023-06-05 08:15:00+00:00,26831.4,26831.41,26829.27,26830.62,46.87256
2692,2023-06-05 08:20:00+00:00,26830.62,26830.63,26806.53,26806.54,77.74224
2693,2023-06-05 08:25:00+00:00,26806.54,26813.32,26801.63,26813.32,56.80914
2694,2023-06-05 08:30:00+00:00,26813.31,26822.5,26813.31,26818.95,59.30059
2695,2023-06-05 08:35:00+00:00,26818.95,26821.03,26818.94,26821.03,30.90911
2696,2023-06-05 08:40:00+00:00,26821.02,26824.46,26821.02,26824.46,28.09754
2697,2023-06-05 08:45:00+00:00,26824.46,26824.89,26820.53,26820.53,44.18603
2698,2023-06-05 08:50:00+00:00,26820.53,26820.54,26794.79,26797.58,161.00849
2699,2023-06-05 08:55:00+00:00,26797.58,26801.53,26796.24,26798.64,30.03049
2700,2023-06-05 09:00:00+00:00,26798.63,26801.53,26713.74,26796.21,467.07712
2701,2023-06-05 09:05:00+00:00,26796.2,26825.09,26796.01,26814.94,139.86865
2702,2023-06-05 09:10:00+00:00,26814.93,26814.94,26802.46,26812.97,87.22132
2703,2023-06-05 09:15:00+00:00,26812.97,26812.97,26776.72,26787.97,84.06654
2704,2023-06-05 09:20:00+00:00,26787.97,26792.44,26770.26,26779.74,88.98164
2705,2023-06-05 09:25:00+00:00,26779.73,26786.67,26775.25,26786.66,81.58487
2706,2023-06-05 09:30:00+00:00,26786.67,26786.67,26776.89,26776.9,71.69973
2707,2023-06-05 09:35:00+00:00,26776.9,26779.28,26769.69,26772.12,86.17315
2708,2023-06-05 09:40:00+00:00,26772.13,26772.14,26767.81,26767.82,60.77337
2709,2023-06-05 09:45:00+00:00,26767.81,26777.0,26767.81,26767.81,58.4471
2710,2023-06-05 09:50:00+00:00,26767.82,26781.02,26765.9,26779.86,69.66564
2711,2023-06-05 09:55:00+00:00,26779.86,26780.65,26774.01,26776.99,29.41843
2712,2023-06-05 10:00:00+00:00,26777.0,26782.72,26772.5,26779.69,130.79699
2713,2023-06-05 10:05:00+00:00,26779.7,26789.29,26779.69,26789.29,94.27602
2714,2023-06-05 10:10:00+00:00,26789.28,26792.7,26770.51,26781.71,139.06548
2715,2023-06-05 10:15:00+00:00,26781.71,26781.76,26740.97,26744.55,125.37524
2716,2023-06-05 10:20:00+00:00,26744.56,26758.04,26736.3,26750.9,84.96279
2717,2023-06-05 10:25:00+00:00,26750.9,26750.9,26728.91,26734.02,119.36932
2718,2023-06-05 10:30:00+00:00,26734.02,26764.42,26734.02,26762.51,95.7905
2719,2023-06-05 10:35:00+00:00,26762.51,26762.95,26724.07,26724.08,77.56026
2720,2023-06-05 10:40:00+00:00,26724.08,26747.66,26720.4,26740.8,182.11122
2721,2023-06-05 10:45:00+00:00,26740.81,26761.56,26733.76,26761.5,118.82393
2722,2023-06-05 10:50:00+00:00,26761.5,26761.51,26738.45,26739.18,75.50695
2723,2023-06-05 10:55:00+00:00,26739.17,26739.18,26714.0,26716.8,107.22716
2724,2023-06-05 11:00:00+00:00,26716.8,26758.56,26668.0,26758.05,366.10939
2725,2023-06-05 11:05:00+00:00,26758.04,26771.83,26747.03,26749.11,70.73452
2726,2023-06-05 11:10:00+00:00,26749.11,26749.83,26744.33,26747.69,43.3778
2727,2023-06-05 11:15:00+00:00,26747.68,26752.59,26732.16,26751.48,93.01539
2728,2023-06-05 11:20:00+00:00,26751.48,26765.92,26751.48,26765.92,38.91768
2729,2023-06-05 11:25:00+00:00,26765.92,26783.31,26747.38,26781.06,115.1273
2730,2023-06-05 11:30:00+00:00,26781.06,26788.0,26762.82,26765.86,95.09786
2731,2023-06-05 11:35:00+00:00,26765.86,26785.57,26758.22,26784.99,83.76618
2732,2023-06-05 11:40:00+00:00,26785.0,26799.66,26777.49,26789.0,102.91676
2733,2023-06-05 11:45:00+00:00,26789.0,26789.01,26771.02,26772.07,92.60603
2734,2023-06-05 11:50:00+00:00,26772.06,26787.98,26772.06,26787.98,32.65151
2735,2023-06-05 11:55:00+00:00,26787.97,26787.98,26773.38,26773.39,75.7318
2736,2023-06-05 12:00:00+00:00,26773.39,26775.98,26760.0,26770.11,117.39106
2737,2023-06-05 12:05:00+00:00,26770.11,26775.65,26770.11,26775.64,29.06717
2738,2023-06-05 12:10:00+00:00,26775.65,26775.65,26772.22,26772.23,45.95362
2739,2023-06-05 12:15:00+00:00,26772.22,26782.63,26754.5,26782.62,186.17884
2740,2023-06-05 12:20:00+00:00,26782.62,26782.63,26733.76,26745.57,172.38918
2741,2023-06-05 12:25:00+00:00,26745.57,26745.69,26722.55,26738.01,74.47885
2742,2023-06-05 12:30:00+00:00,26738.01,26746.39,26727.18,26738.79,55.43132
2743,2023-06-05 12:35:00+00:00,26738.79,26742.06,26702.64,26726.03,127.96516
2744,2023-06-05 12:40:00+00:00,26726.04,26734.02,26677.0,26702.93,170.40648
2745,2023-06-05 12:45:00+00:00,26702.93,26719.9,26671.01,26693.73,114.17018
2746,2023-06-05 12:50:00+00:00,26693.72,26698.57,26666.0,26675.09,201.401
2747,2023-06-05 12:55:00+00:00,26675.09,26691.23,26654.39,26690.76,230.29799
2748,2023-06-05 13:00:00+00:00,26690.76,26694.36,26640.0,26676.17,232.48809
2749,2023-06-05 13:05:00+00:00,26676.17,26689.98,26651.25,26689.98,136.69593
2750,2023-06-05 13:10:00+00:00,26689.97,26732.86,26689.97,26724.37,131.7404
2751,2023-06-05 13:15:00+00:00,26724.37,26731.23,26685.51,26694.87,135.08498
2752,2023-06-05 13:20:00+00:00,26694.87,26704.72,26686.22,26704.72,103.52214
2753,2023-06-05 13:25:00+00:00,26704.72,26732.66,26704.71,26721.65,82.0231
2754,2023-06-05 13:30:00+00:00,26721.64,26745.82,26721.63,26740.18,157.14968
2755,2023-06-05 13:35:00+00:00,26740.18,26760.0,26739.03,26741.86,159.45893
2756,2023-06-05 13:40:00+00:00,26741.87,26763.95,26734.21,26760.36,134.73079
2757,2023-06-05 13:45:00+00:00,26760.35,26765.3,26734.43,26738.83,114.00553
2758,2023-06-05 13:50:00+00:00,26738.83,26740.89,26725.93,26734.07,67.28858
2759,2023-06-05 13:55:00+00:00,26734.07,26745.31,26726.79,26728.64,63.33795
2760,2023-06-05 14:00:00+00:00,26728.63,26817.61,26720.0,26800.52,324.06225
2761,2023-06-05 14:05:00+00:00,26800.52,26801.24,26761.04,26761.06,201.25841
2762,2023-06-05 14:10:00+00:00,26761.06,26768.12,26720.21,26720.82,173.12961
2763,2023-06-05 14:15:00+00:00,26720.82,26748.81,26699.99,26745.14,162.46273
2764,2023-06-05 14:20:00+00:00,26745.15,26776.09,26739.91,26768.75,99.60438
2765,2023-06-05 14:25:00+00:00,26768.76,26782.11,26754.91,26762.2,60.27107
2766,2023-06-05 14:30:00+00:00,26762.21,26778.02,26741.0,26777.42,62.25
2767,2023-06-05 14:35:00+00:00,26777.42,26794.85,26771.92,26777.44,95.09506
2768,2023-06-05 14:40:00+00:00,26777.44,26790.9,26762.61,26790.9,75.98158
2769,2023-06-05 14:45:00+00:00,26790.9,26811.76,26790.89,26796.14,166.22815
2770,2023-06-05 14:50:00+00:00,26796.13,26799.32,26780.84,26783.84,82.42412
2771,2023-06-05 14:55:00+00:00,26783.85,26810.56,26783.84,26802.21,129.09003
2772,2023-06-05 15:00:00+00:00,26802.21,26809.59,26562.0,26676.67,981.53184
2773,2023-06-05 15:05:00+00:00,26676.68,26764.27,26619.01,26727.73,581.02177
2774,2023-06-05 15:10:00+00:00,26727.73,26734.78,26660.12,26695.99,297.55785
2775,2023-06-05 15:15:00+00:00,26695.98,26715.22,26578.04,26625.48,684.11444
2776,2023-06-05 15:20:00+00:00,26625.47,26666.66,26532.0,26568.84,678.24809
2777,2023-06-05 15:25:00+00:00,26568.84,26568.85,26388.0,26489.03,1922.90997
2778,2023-06-05 15:30:00+00:00,26489.02,26489.03,26310.0,26401.28,805.00119
2779,2023-06-05 15:35:00+00:00,26401.28,26479.89,26363.46,26474.99,398.66665
2780,2023-06-05 15:40:00+00:00,26475.0,26500.0,26423.16,26446.3,364.27034
2781,2023-06-05 15:45:00+00:00,26446.3,26465.28,26376.7,26419.17,476.87396
2782,2023-06-05 15:50:00+00:00,26419.17,26419.99,26228.77,26301.32,1018.57587
2783,2023-06-05 15:55:00+00:00,26300.22,26308.48,26000.0,26007.53,1836.42029
2784,2023-06-05 16:00:00+00:00,26007.53,26074.51,25477.0,25554.37,5399.21011
2785,2023-06-05 16:05:00+00:00,25554.37,26000.0,25471.0,25779.63,2209.1475
2786,2023-06-05 16:10:00+00:00,25779.62,26000.0,25721.71,25925.65,1451.70161
2787,2023-06-05 16:15:00+00:00,25925.65,25967.07,25822.02,25854.17,1160.98077
2788,2023-06-05 16:20:00+00:00,25854.17,25863.34,25756.0,25847.28,857.91487
2789,2023-06-05 16:25:00+00:00,25847.28,25900.0,25783.33,25875.12,620.80024
2790,2023-06-05 16:30:00+00:00,25875.12,25875.25,25791.72,25840.0,434.57699
2791,2023-06-05 16:35:00+00:00,25840.0,25865.65,25774.19,25792.28,645.36255
2792,2023-06-05 16:40:00+00:00,25792.28,25843.95,25766.96,25816.09,420.06051
2793,2023-06-05 16:45:00+00:00,25816.08,25823.02,25616.35,25659.72,1071.53954
2794,2023-06-05 16:50:00+00:00,25659.36,25760.07,25653.65,25751.59,701.39682
2795,2023-06-05 16:55:00+00:00,25751.59,25809.06,25706.66,25809.05,330.60836
