Timestamp,Open,High,Low,Close,Volume
2022-05-26 16:00:00,29393.0,29780.7,28641.5,28848.2,1.0
2022-05-27 16:00:00,28848.2,29250.5,28286.8,28986.7,1.0
2022-05-28 16:00:00,28986.7,29482.9,28795.3,29216.7,1.0
2022-05-29 16:00:00,29216.7,30916.0,29079.6,30633.2,1.0
2022-05-30 16:00:00,30633.2,32207.9,30558.3,32057.9,1.0
2022-05-31 16:00:00,32056.8,32405.8,30726.8,30743.4,1.0
2022-06-01 16:00:00,30742.9,30743.6,29338.8,30208.3,1.0
2022-06-02 16:00:00,30208.2,30692.0,29294.5,29504.2,1.0
2022-06-03 16:00:00,29504.2,29972.7,29401.8,29858.8,1.0
2022-06-04 16:00:00,29859.1,29976.6,29535.6,29970.6,1.0
2022-06-05 16:00:00,29970.6,31756.7,29761.7,31539.6,1.0
2022-06-06 16:00:00,31539.6,31590.0,29227.3,29892.6,1.0
2022-06-07 16:00:00,29892.5,31580.8,29753.6,30472.1,1.0
2022-06-08 16:00:00,30472.1,30698.3,29921.6,30303.5,1.0
2022-06-09 16:00:00,30303.5,30438.6,29234.3,29456.3,1.0
2022-06-10 16:00:00,29455.6,29480.2,28255.2,28409.1,1.0
2022-06-11 16:00:00,28408.9,28788.1,26902.2,28095.4,1.0
2022-06-12 16:00:00,28095.4,28234.1,22606.8,23269.9,1.0
2022-06-14 16:00:00,22691.6,22770.5,20112.3,21418.1,1.0
2022-06-15 16:00:00,21417.6,22983.4,20258.2,21071.6,1.0
2022-06-16 16:00:00,21071.8,21456.8,20236.7,20668.0,1.0
2022-06-17 16:00:00,20667.7,20787.6,18750.0,18954.6,1.0
2022-06-18 16:00:00,18954.6,20046.9,17623.8,19829.5,1.0
2022-06-19 16:00:00,19829.0,21063.2,19385.4,20826.9,1.0
2022-06-20 16:00:00,20826.3,21708.6,19841.7,21393.3,1.0
2022-06-21 16:00:00,21394.2,21547.4,19968.1,20081.2,1.0
2022-06-22 16:00:00,20080.7,20821.1,19777.8,20350.4,1.0
2022-06-23 16:00:00,20349.2,21451.1,20181.1,20881.7,1.0
2022-06-24 16:00:00,20882.2,21602.7,20800.5,20963.4,1.0
2022-06-25 16:00:00,20963.0,21873.0,20920.1,21329.6,1.0
2022-06-26 16:00:00,21329.0,21534.9,20597.2,20755.6,1.0
2022-06-27 16:00:00,20755.6,21210.4,20519.2,20607.1,1.0
2022-06-28 16:00:00,20607.1,20766.1,19863.3,20085.2,1.0
2022-06-29 16:00:00,20085.2,20429.8,18778.2,19142.5,1.0
2022-06-30 16:00:00,19142.7,20894.4,18646.3,19293.0,1.0
2022-07-01 16:00:00,19292.9,19679.3,18989.5,19228.2,1.0
2022-07-02 16:00:00,19228.1,19403.3,18791.2,19045.6,1.0
2022-07-03 16:00:00,19045.5,20107.0,19017.3,19800.7,1.0
2022-07-04 16:00:00,19802.1,20466.1,19308.0,19518.0,1.0
2022-07-05 16:00:00,19518.0,20743.1,19485.9,20149.5,1.0
2022-07-06 16:00:00,20149.5,21021.3,20135.4,20886.5,1.0
2022-07-07 16:00:00,20886.5,22498.3,20841.2,21961.5,1.0
2022-07-08 16:00:00,21961.4,22026.1,21329.9,21552.7,1.0
2022-07-09 16:00:00,21552.6,21966.4,20843.0,20898.5,1.0
2022-07-10 16:00:00,20898.7,21174.5,20280.1,20437.9,1.0
2022-07-11 16:00:00,20437.7,20703.1,19564.8,19885.2,1.0
2022-07-12 16:00:00,19885.3,20099.2,18936.4,19455.1,1.0
2022-07-13 16:00:00,19455.2,20457.5,19236.3,20389.4,1.0
2022-07-14 16:00:00,20388.8,21081.0,20161.6,20796.8,1.0
2022-07-15 16:00:00,20796.8,21191.8,20484.2,20943.0,1.0
2022-07-16 16:00:00,20943.3,21665.3,20921.4,21172.2,1.0
2022-07-17 16:00:00,21172.1,22761.7,20756.2,22675.0,1.0
2022-07-18 16:00:00,22676.1,23188.9,21407.9,23126.7,1.0
2022-07-19 16:00:00,23126.3,24263.0,22942.1,24169.9,1.0
2022-07-20 16:00:00,24169.2,24193.7,22345.6,22642.7,1.0
2022-07-21 16:00:00,22642.5,23749.2,22636.6,23288.4,1.0
2022-07-22 16:00:00,23288.4,23340.6,22065.2,22215.5,1.0
2022-07-23 16:00:00,22215.5,22903.5,21952.8,22848.0,1.0
2022-07-24 16:00:00,22848.0,23005.7,21696.9,21896.4,1.0
2022-07-25 16:00:00,21896.7,22249.5,20728.7,20745.6,1.0
2022-07-26 16:00:00,20745.3,21545.0,20739.6,21534.1,1.0
2022-07-27 16:00:00,21534.2,23985.9,21464.6,23746.6,1.0
2022-07-28 16:00:00,23746.6,24426.8,23433.8,24009.9,1.0
2022-07-29 16:00:00,24010.3,24650.6,23616.2,24524.9,1.0
2022-07-30 16:00:00,24525.2,24586.8,23512.2,23773.9,1.0
2022-07-31 16:00:00,23774.0,24185.7,22944.5,23325.7,1.0
2022-08-01 16:00:00,23325.6,23441.3,22656.8,22977.0,1.0
2022-08-02 16:00:00,22977.0,23634.8,22688.5,23358.0,1.0
2022-08-03 16:00:00,23357.4,23572.3,22725.8,22929.4,1.0
2022-08-04 16:00:00,22929.9,23462.5,22398.6,22992.0,1.0
2022-08-05 16:00:00,22992.2,23350.3,22757.6,23202.1,1.0
2022-08-06 16:00:00,23202.2,23251.9,22848.1,23020.8,1.0
2022-08-07 16:00:00,23020.8,24242.2,22995.5,23991.6,1.0
2022-08-08 16:00:00,23991.4,24102.0,22868.1,23076.0,1.0
2022-08-09 16:00:00,23076.3,24176.9,22664.5,23995.0,1.0
2022-08-10 16:00:00,23995.0,24908.8,23489.6,24344.5,1.0
2022-08-11 16:00:00,24344.3,24414.9,23589.2,23981.2,1.0
2022-08-12 16:00:00,23981.2,24883.4,23953.3,24512.9,1.0
2022-08-13 16:00:00,24512.9,25026.8,24323.8,24523.9,1.0
2022-08-14 16:00:00,24524.0,25207.5,23879.0,24226.8,1.0
2022-08-15 16:00:00,24226.6,24279.6,23675.3,23900.7,1.0
2022-08-16 16:00:00,23900.7,24440.2,23328.1,23392.7,1.0
2022-08-17 16:00:00,23392.7,23630.6,23184.0,23454.1,1.0
2022-08-18 16:00:00,23454.3,23468.2,21265.7,21445.6,1.0
2022-08-19 16:00:00,21445.6,21654.2,20788.3,21300.7,1.0
2022-08-20 16:00:00,21301.0,21582.4,20767.1,21421.0,1.0
2022-08-21 16:00:00,21421.1,21782.8,20893.4,21401.5,1.0
2022-08-22 16:00:00,21401.1,21678.1,20895.4,21472.6,1.0
2022-08-23 16:00:00,21472.9,21647.4,21153.1,21616.2,1.0
2022-08-24 16:00:00,21617.3,21890.6,21311.6,21566.4,1.0
2022-08-25 16:00:00,21566.1,21874.7,20648.0,20776.9,1.0
2022-08-26 16:00:00,20777.2,20830.8,19801.2,19979.9,1.0
2022-08-27 16:00:00,19979.6,20160.2,19811.4,20022.0,1.0
2022-08-28 16:00:00,20022.3,20378.9,19525.5,20259.7,1.0
2022-08-29 16:00:00,20260.2,20571.8,19655.2,19756.7,1.0
2022-08-30 16:00:00,19755.4,20487.4,19543.6,20142.2,1.0
2022-08-31 16:00:00,20142.1,20325.6,19656.9,19783.7,1.0
2022-09-01 16:00:00,19783.7,20437.1,19568.8,20357.2,1.0
2022-09-02 16:00:00,20357.7,20380.2,19731.4,19770.9,1.0
2022-09-03 16:00:00,19770.7,19937.2,19587.1,19791.3,1.0
2022-09-04 16:00:00,19791.3,20055.8,19638.4,19855.0,1.0
2022-09-05 16:00:00,19855.1,20180.0,19668.1,19818.4,1.0
2022-09-06 16:00:00,19817.8,19852.0,18536.7,18871.4,1.0
2022-09-07 16:00:00,18871.3,19454.5,18854.0,19250.7,1.0
2022-09-08 16:00:00,19250.5,21330.2,19096.3,21264.1,1.0
2022-09-09 16:00:00,21264.3,21651.0,21131.6,21218.6,1.0
2022-09-10 16:00:00,21218.7,21797.7,21176.7,21642.6,1.0
2022-09-11 16:00:00,21642.5,22472.4,21460.5,22115.1,1.0
2022-09-12 16:00:00,22115.1,22778.8,20786.0,20836.9,1.0
2022-09-13 16:00:00,20836.8,20921.1,19893.2,20176.5,1.0
2022-09-14 16:00:00,20176.6,20385.7,19509.6,19737.9,1.0
2022-09-15 16:00:00,19737.9,19943.5,19472.9,19663.5,1.0
2022-09-16 16:00:00,19663.6,20058.2,19343.5,19963.7,1.0
2022-09-17 16:00:00,19963.7,20181.3,19736.0,19813.1,1.0
2022-09-18 16:00:00,19813.2,19876.9,18260.0,19080.8,1.0
2022-09-19 16:00:00,19080.9,19674.1,18786.3,19237.4,1.0
2022-09-20 16:00:00,19237.8,19471.4,18741.8,19190.7,1.0
2022-09-21 16:00:00,19190.7,19907.3,18162.1,18985.7,1.0
2022-09-22 16:00:00,18985.7,19514.1,18556.0,18715.5,1.0
2022-09-23 16:00:00,18715.5,19401.6,18576.1,19121.5,1.0
2022-09-24 16:00:00,19121.4,19191.2,18811.0,18988.2,1.0
2022-09-25 16:00:00,18988.2,19314.1,18638.6,19112.0,1.0
2022-09-26 16:00:00,19112.6,20377.0,18972.3,19883.9,1.0
2022-09-27 16:00:00,19883.5,19947.4,18485.6,19487.6,1.0
2022-09-28 16:00:00,19488.3,19775.8,18848.1,19290.1,1.0
2022-09-29 16:00:00,19290.0,20175.9,19123.8,19752.7,1.0
2022-09-30 16:00:00,19752.7,19863.2,19171.0,19332.0,1.0
2022-10-01 16:00:00,19332.0,19393.3,19042.7,19143.5,1.0
2022-10-02 16:00:00,19143.4,19489.5,18927.8,19334.8,1.0
2022-10-03 16:00:00,19334.9,20251.9,19315.7,20097.6,1.0
2022-10-04 16:00:00,20097.6,20448.4,19743.8,20001.0,1.0
2022-10-05 16:00:00,20001.5,20444.7,19880.7,20012.7,1.0
2022-10-06 16:00:00,20013.0,20249.4,19484.9,19577.6,1.0
2022-10-07 16:00:00,19577.6,19641.5,19331.6,19488.8,1.0
2022-10-08 16:00:00,19488.9,19545.5,19252.7,19536.0,1.0
2022-10-09 16:00:00,19536.0,19551.9,19133.2,19270.1,1.0
2022-10-10 16:00:00,19269.9,19352.5,18863.7,19146.9,1.0
2022-10-11 16:00:00,19147.0,19198.5,18923.1,19138.9,1.0
2022-10-12 16:00:00,19138.9,19230.0,18192.1,18955.7,1.0
2022-10-13 16:00:00,18956.6,19946.3,18905.8,19358.4,1.0
2022-10-14 16:00:00,19358.7,19400.3,19040.6,19129.8,1.0
2022-10-15 16:00:00,19129.9,19192.5,18986.6,19157.5,1.0
2022-10-16 16:00:00,19157.5,19672.3,19109.9,19534.8,1.0
2022-10-17 16:00:00,19534.3,19700.0,19285.1,19374.3,1.0
2022-10-18 16:00:00,19373.9,19439.1,19082.5,19267.2,1.0
2022-10-19 16:00:00,19267.3,19337.1,18920.6,19254.5,1.0
2022-10-20 16:00:00,19254.5,19254.9,18662.2,19164.4,1.0
2022-10-21 16:00:00,19165.3,19249.9,19091.7,19234.8,1.0
2022-10-22 16:00:00,19234.6,19244.2,19083.2,19191.5,1.0
2022-10-23 16:00:00,19191.6,19689.1,19164.1,19302.7,1.0
2022-10-24 16:00:00,19302.7,19805.7,19225.3,19743.8,1.0
2022-10-25 16:00:00,19744.0,21011.5,19724.6,20841.3,1.0
2022-10-26 16:00:00,20841.6,20988.2,20437.8,20561.4,1.0
2022-10-27 16:00:00,20561.3,20676.0,20029.2,20481.5,1.0
2022-10-28 16:00:00,20481.3,21057.1,20450.8,20924.2,1.0
2022-10-29 16:00:00,20924.2,20977.9,20625.7,20676.5,1.0
2022-10-30 16:00:00,20676.4,20836.3,20243.6,20399.9,1.0
2022-10-31 16:00:00,20399.9,20684.7,20334.2,20446.9,1.0
2022-11-01 16:00:00,20446.9,20559.5,20347.5,20409.1,1.0
2022-11-02 16:00:00,20409.1,20795.3,20042.5,20249.7,1.0
2022-11-03 16:00:00,20249.7,21291.6,20164.4,20841.9,1.0
2022-11-04 16:00:00,20841.8,21470.2,20678.6,21302.6,1.0
2022-11-05 16:00:00,21302.2,21375.1,21147.6,21243.0,1.0
2022-11-06 16:00:00,21242.8,21278.5,20586.8,20767.3,1.0
2022-11-07 16:00:00,20767.6,20888.0,19241.1,19524.9,1.0
2022-11-08 16:00:00,19524.8,20672.9,16945.3,17127.3,1.0
2022-11-09 16:00:00,17126.7,17948.1,15597.6,17557.2,1.0
2022-11-10 16:00:00,17558.0,18179.1,16391.1,16877.8,1.0
2022-11-11 16:00:00,16877.8,17135.5,16566.9,16931.4,1.0
2022-11-12 16:00:00,16931.8,16961.7,16448.6,16576.4,1.0
2022-11-13 16:00:00,16576.4,17179.4,15824.5,16589.4,1.0
2022-11-14 16:00:00,16592.0,17118.4,16194.6,16989.6,1.0
2022-11-15 16:00:00,16988.8,17068.2,16401.2,16438.1,1.0
2022-11-16 16:00:00,16438.7,16769.9,16409.5,16544.5,1.0
2022-11-17 16:00:00,16544.9,16991.3,16520.5,16698.6,1.0
2022-11-18 16:00:00,16698.4,16735.3,16559.4,16661.7,1.0
2022-11-19 16:00:00,16661.8,16822.6,16469.3,16584.2,1.0
2022-11-20 16:00:00,16584.2,16609.3,15913.2,16129.2,1.0
2022-11-21 16:00:00,16129.4,16299.2,15498.3,16243.3,1.0
2022-11-22 16:00:00,16242.9,16656.6,16032.9,16430.2,1.0
2022-11-23 16:00:00,16429.2,16806.1,16325.8,16561.3,1.0
2022-11-24 16:00:00,16561.5,16667.7,16353.4,16513.5,1.0
2022-11-25 16:00:00,16513.6,16697.1,16464.9,16512.8,1.0
2022-11-26 16:00:00,16512.9,16597.2,16389.0,16572.9,1.0
2022-11-27 16:00:00,16572.9,16595.5,16056.7,16146.6,1.0
2022-11-28 16:00:00,16146.9,16535.9,16005.8,16392.5,1.0
2022-11-29 16:00:00,16392.9,17079.1,16346.4,16865.6,1.0
2022-11-30 16:00:00,16865.6,17279.4,16721.0,16978.1,1.0
2022-12-01 16:00:00,16978.4,17099.4,16800.9,16941.5,1.0
2022-12-02 16:00:00,16941.5,17148.5,16897.8,16960.2,1.0
2022-12-03 16:00:00,16960.2,17062.7,16863.9,17028.9,1.0
2022-12-04 16:00:00,17028.9,17408.3,16976.9,17084.0,1.0
2022-12-05 16:00:00,17084.1,17121.4,16876.0,16983.2,1.0
2022-12-06 16:00:00,16983.2,17130.5,16700.6,16837.7,1.0
2022-12-07 16:00:00,16837.8,16953.4,16746.6,16917.3,1.0
2022-12-08 16:00:00,16917.2,17329.7,16911.0,17179.8,1.0
2022-12-09 16:00:00,17179.9,17219.7,17074.6,17209.6,1.0
2022-12-10 16:00:00,17209.6,17222.9,17101.9,17154.3,1.0
2022-12-11 16:00:00,17154.3,17271.7,16877.0,17009.6,1.0
2022-12-12 16:00:00,17009.5,17959.9,16980.5,17753.4,1.0
2022-12-13 16:00:00,17753.4,18100.7,17623.3,18060.0,1.0
2022-12-14 16:00:00,18060.2,18367.4,17388.9,17426.7,1.0
2022-12-15 16:00:00,17427.1,17521.6,16908.2,16971.8,1.0
2022-12-16 16:00:00,16971.9,16977.2,16535.2,16700.4,1.0
2022-12-18 16:00:00,16683.8,16813.8,16634.6,16669.6,1.0
2022-12-19 16:00:00,16669.6,17045.7,16301.7,16920.7,1.0
2022-12-20 16:00:00,16920.8,16942.8,16745.7,16857.7,1.0
2022-12-21 16:00:00,16857.8,16864.1,16618.9,16635.7,1.0
2022-12-22 16:00:00,16636.0,16926.8,16569.1,16833.1,1.0
2022-12-23 16:00:00,16833.2,16856.3,16772.4,16836.3,1.0
2022-12-24 16:00:00,16836.3,16858.7,16734.7,16795.1,1.0
2022-12-25 16:00:00,16795.2,16915.6,16735.3,16809.6,1.0
2022-12-26 16:00:00,16809.5,16965.6,16742.9,16801.8,1.0
2022-12-27 16:00:00,16802.0,16802.0,16570.6,16578.5,1.0
2022-12-28 16:00:00,16578.5,16662.5,16472.3,16617.4,1.0
2022-12-29 16:00:00,16617.4,16669.1,16352.7,16556.2,1.0
2022-12-30 16:00:00,16556.4,16646.8,16519.2,16592.0,1.0
2022-12-31 16:00:00,16592.0,16609.8,16476.5,16559.1,1.0
2023-01-01 16:00:00,16559.1,16763.5,16551.4,16735.0,1.0
2023-01-02 16:00:00,16735.2,16807.3,16643.1,16691.2,1.0
2023-01-03 16:00:00,16691.6,16909.1,16610.5,16852.8,1.0
2023-01-04 16:00:00,16852.8,16984.2,16765.1,16845.2,1.0
2023-01-05 16:00:00,16845.4,16873.3,16688.3,16844.1,1.0
2023-01-06 16:00:00,16843.6,17025.3,16808.0,16940.1,1.0
2023-01-07 16:00:00,16940.2,17012.3,16914.1,16999.3,1.0
2023-01-08 16:00:00,16999.5,17329.0,16920.9,17271.6,1.0
2023-01-09 16:00:00,17271.6,17431.7,17134.0,17326.2,1.0
2023-01-10 16:00:00,17326.3,17502.4,17284.1,17332.7,1.0
2023-01-11 16:00:00,17332.6,18367.8,17327.8,18089.7,1.0
2023-01-12 16:00:00,18089.8,19301.1,18059.1,19262.2,1.0
2023-01-13 16:00:00,19262.2,21276.1,19069.7,20788.5,1.0
2023-01-14 16:00:00,20788.2,21065.2,20573.9,20911.2,1.0
2023-01-15 16:00:00,20910.9,21422.5,20639.1,20994.7,1.0
2023-01-16 16:00:00,20994.7,21569.6,20853.9,21177.5,1.0
2023-01-17 16:00:00,21177.4,21634.6,20849.0,21036.8,1.0
2023-01-18 16:00:00,21036.1,21124.1,20414.7,20875.6,1.0
2023-01-19 16:00:00,20875.6,21231.6,20800.0,21145.5,1.0
2023-01-20 16:00:00,21145.5,23310.0,21144.2,22998.3,1.0
2023-01-21 16:00:00,22998.3,23342.4,22622.6,22792.8,1.0
2023-01-22 16:00:00,22793.3,23104.0,22337.6,22855.0,1.0
2023-01-23 16:00:00,22855.0,23165.2,22658.4,22929.3,1.0
2023-01-24 16:00:00,22929.3,23076.2,22345.4,22577.2,1.0
2023-01-25 16:00:00,22577.3,23802.8,22518.7,22957.3,1.0
2023-01-26 16:00:00,22957.2,23155.0,22544.0,22942.9,1.0
2023-01-27 16:00:00,22942.6,23491.7,22883.9,23013.1,1.0
2023-01-28 16:00:00,23013.2,23644.9,22949.3,23525.4,1.0
2023-01-29 16:00:00,23525.2,23954.3,22977.9,23177.4,1.0
2023-01-30 16:00:00,23177.3,23244.0,22516.2,23124.2,1.0
2023-01-31 16:00:00,23124.8,23304.5,22822.9,22983.5,1.0
2023-02-01 16:00:00,22983.5,24245.2,22785.7,23838.7,1.0
2023-02-02 16:00:00,23838.8,24134.2,23242.7,23603.1,1.0
2023-02-03 16:00:00,23601.6,23707.5,23214.6,23422.4,1.0
2023-02-04 16:00:00,23422.4,23467.9,23014.8,23097.6,1.0
2023-02-05 16:00:00,23097.6,23153.7,22645.5,23038.4,1.0
2023-02-06 16:00:00,23038.4,23148.2,22646.7,22913.2,1.0
2023-02-07 16:00:00,22913.5,23443.8,22774.5,22873.1,1.0
2023-02-08 16:00:00,22872.9,23037.1,22371.1,22608.5,1.0
2023-02-09 16:00:00,22608.6,22621.2,21539.4,21653.9,1.0
2023-02-10 16:00:00,21653.6,21793.0,21476.9,21736.1,1.0
2023-02-11 16:00:00,21736.0,21990.2,21627.1,21944.4,1.0
2023-02-12 16:00:00,21944.6,22083.7,21435.2,21565.1,1.0
2023-02-13 16:00:00,21565.1,22306.5,21363.3,22040.6,1.0
2023-02-14 16:00:00,22040.6,22882.3,21926.0,22813.0,1.0
2023-02-15 16:00:00,22812.3,25068.5,22749.3,25064.2,1.0
2023-02-16 16:00:00,25064.2,25242.3,23349.6,24131.4,1.0
2023-02-17 16:00:00,24131.2,25045.1,23926.4,24671.6,1.0
2023-02-18 16:00:00,24671.6,25033.2,24540.1,24921.4,1.0
2023-02-19 16:00:00,24921.9,25181.1,23851.5,24938.2,1.0
2023-02-20 16:00:00,24938.4,25248.5,24429.5,24558.8,1.0
2023-02-21 16:00:00,24558.8,24741.8,23640.9,23719.3,1.0
2023-02-22 16:00:00,23719.3,24616.7,23588.3,23952.1,1.0
2023-02-23 16:00:00,23951.6,24126.2,23335.1,23349.3,1.0
2023-02-24 16:00:00,23349.3,23350.4,22868.7,23005.4,1.0
2023-02-25 16:00:00,23005.9,23315.6,22768.0,23247.4,1.0
2023-02-26 16:00:00,23247.6,23888.7,23143.5,23556.1,1.0
2023-02-27 16:00:00,23556.1,23614.3,23123.7,23521.5,1.0
2023-02-28 16:00:00,23521.2,23987.5,23026.4,23708.3,1.0
2023-03-01 16:00:00,23708.3,23791.4,23202.4,23362.9,1.0
2023-03-02 16:00:00,23362.9,23560.6,21998.8,22336.4,1.0
2023-03-03 16:00:00,22336.5,22442.6,22156.3,22316.2,1.0
2023-03-04 16:00:00,22316.2,22650.1,22170.3,22439.7,1.0
2023-03-05 16:00:00,22439.6,22595.3,22280.4,22555.7,1.0
2023-03-06 16:00:00,22555.9,22583.0,21947.1,22322.1,1.0
2023-03-07 16:00:00,22320.8,22389.8,21871.1,22142.2,1.0
2023-03-08 16:00:00,22142.0,22213.9,21550.6,21648.2,1.0
2023-03-09 16:00:00,21648.2,21670.9,19590.9,20007.8,1.0
2023-03-10 16:00:00,20007.5,20674.2,19777.8,20069.6,1.0
2023-03-11 16:00:00,20069.6,20521.9,20006.6,20359.0,1.0
2023-03-12 16:00:00,20358.9,24471.8,20346.4,23979.2,1.0
2023-03-13 16:00:00,23979.9,26353.8,23763.3,25898.6,1.0
2023-03-14 16:00:00,25898.1,25996.7,24009.2,24467.9,1.0
2023-03-15 16:00:00,24469.1,25046.3,23901.0,24887.2,1.0
2023-03-16 16:00:00,24885.7,26952.6,24628.9,26424.0,1.0
2023-03-17 16:00:00,26423.7,27741.1,26282.8,27225.0,1.0
2023-03-18 16:00:00,27225.3,27722.9,26601.6,27554.1,1.0
2023-03-19 16:00:00,27553.4,28456.4,27145.0,27690.3,1.0
2023-03-20 16:00:00,27690.6,28234.0,27317.1,28042.4,1.0
2023-03-21 16:00:00,28042.3,28722.8,27929.0,28591.7,1.0
2023-03-22 16:00:00,28591.7,28845.0,26615.1,28581.4,1.0
2023-03-23 16:00:00,28581.1,28639.6,27457.9,28014.3,1.0
2023-03-24 16:00:00,28014.3,28051.4,27000.0,27651.4,1.0
2023-03-25 16:00:00,27650.9,28188.0,27160.3,27807.9,1.0
2023-03-26 16:00:00,27807.6,28134.9,26521.6,26903.2,1.0
2023-03-27 16:00:00,26903.6,27308.2,26640.5,27000.5,1.0
2023-03-28 16:00:00,26999.2,28634.3,26766.0,28445.1,1.0
2023-03-29 16:00:00,28445.1,29173.1,28119.5,28303.1,1.0
2023-03-30 16:00:00,28301.4,28651.3,27537.6,28496.1,1.0
2023-03-31 16:00:00,28496.2,28813.0,28240.2,28400.2,1.0
2023-04-01 16:00:00,28399.7,28570.5,28043.9,28126.3,1.0
2023-04-02 16:00:00,28126.3,28498.3,27573.2,28051.6,1.0
2023-04-03 16:00:00,28051.0,28432.5,27229.6,28032.8,1.0
2023-04-04 16:00:00,28032.7,28773.1,27875.4,28030.9,1.0
2023-04-05 16:00:00,28030.9,28304.3,27723.8,28092.0,1.0
2023-04-06 16:00:00,28092.0,28166.2,27777.2,27944.4,1.0
2023-04-07 16:00:00,27944.0,28150.0,27844.5,28014.4,1.0
2023-04-08 16:00:00,28014.4,28082.1,27800.1,27890.8,1.0
2023-04-09 16:00:00,27890.8,28554.2,27874.4,28439.5,1.0
2023-04-10 16:00:00,28438.7,30391.7,28383.4,30191.5,1.0
2023-04-11 16:00:00,30191.5,30532.5,29674.6,29965.1,1.0
