Timestamp,Open,High,Low,Close
2023-09-06 19:00:00,25630.7,25726.3,25594.5,25686.9
2023-09-06 20:00:00,25686.9,25719.2,25654.9,25679.8
2023-09-06 21:00:00,25679.8,25775.9,25672.8,25727
2023-09-06 22:00:00,25727.1,25776.8,25720.5,25748
2023-09-06 23:00:00,25748.3,25785.9,25738.4,25760.1
2023-09-07 00:00:00,25760.1,25772.9,25733.9,25758.2
2023-09-07 01:00:00,25758.2,25775.1,25725.4,25746.8
2023-09-07 02:00:00,25746.8,25781.9,25734.9,25751.3
2023-09-07 03:00:00,25751.3,25838.5,25751,25837.8
2023-09-07 04:00:00,25837.8,25848.9,25786.2,25816.4
2023-09-07 05:00:00,25816.4,25819.8,25780.6,25790.2
2023-09-07 06:00:00,25789.9,25796.1,25765.3,25765.3
2023-09-07 07:00:00,25765.2,25774,25748.8,25765
2023-09-07 08:00:00,25765,25765.1,25732.4,25745.7
2023-09-07 09:00:00,25745.7,25762.5,25736.8,25737.9
2023-09-07 10:00:00,25737.9,25750.4,25719.4,25749.1
2023-09-07 11:00:00,25749.2,25757.3,25692.5,25708.1
2023-09-07 12:00:00,25708.1,25719.9,25639,25660.2
2023-09-07 13:00:00,25660.6,25774.5,25631.1,25646.1
2023-09-07 14:00:00,25646.2,25768.3,25617.5,25768.3
2023-09-07 15:00:00,25768.3,25833.1,25741.3,25779.5
2023-09-07 16:00:00,25779.5,25969.9,25773.5,25830
2023-09-07 17:00:00,25829.2,25964.3,25794.5,25929.9
2023-09-07 18:00:00,25929.9,25975.9,25854.8,25902.6
2023-09-07 19:00:00,25902.6,25915.5,25837,25882.5
2023-09-07 20:00:00,25882.2,26022.4,25859.2,26005.7
2023-09-07 21:00:00,26005.1,26432.6,26004.8,26162.1
2023-09-07 22:00:00,26162.1,26434.5,26162.1,26326.8
2023-09-07 23:00:00,26326.8,26359.8,26141.1,26257.3
2023-09-08 00:00:00,26257.5,26441.7,26224.6,26360.1
2023-09-08 01:00:00,26359.8,26385.7,26243.3,26246.9
2023-09-08 02:00:00,26246.9,26286.2,26204,26250.8
2023-09-08 03:00:00,26250.8,26274.6,26219.1,26252.7
2023-09-08 04:00:00,26252.7,26380.4,26252.7,26344.8
2023-09-08 05:00:00,26344.8,26382.4,26239.7,26239.7
2023-09-08 06:00:00,26238.7,26256.4,26191.2,26226
2023-09-08 07:00:00,26226,26289.7,26226,26256.6
2023-09-08 08:00:00,26256.4,26266.6,26189.3,26198.9
2023-09-08 09:00:00,26198.9,26199.3,26037.5,26043.7
2023-09-08 10:00:00,26044.3,26045.2,25651.6,25831.5
2023-09-08 11:00:00,25831.5,25890.6,25819.1,25839.9
2023-09-08 12:00:00,25839.9,25905,25798.3,25853.3
2023-09-08 13:00:00,25853.3,25953.6,25827.2,25884.7
2023-09-08 14:00:00,25885.1,25943.7,25832.2,25832.2
2023-09-08 15:00:00,25832,25899.9,25825.1,25845.3
2023-09-08 16:00:00,25845.3,25871.8,25723.9,25795.6
2023-09-08 17:00:00,25796.5,25848.2,25748,25831.3
2023-09-08 18:00:00,25831.3,25835.4,25767.4,25800.9
2023-09-08 19:00:00,25800.9,25895.7,25784.8,25895.7
2023-09-08 20:00:00,25895.7,25909.3,25852.6,25909.3
2023-09-08 21:00:00,25909.3,25929,25870.3,25895.2
2023-09-08 22:00:00,25895.2,25913,25892,25906.1
2023-09-08 23:00:00,25906.1,25933.7,25899.2,25912.1
2023-09-09 00:00:00,25912.1,25912.2,25861.7,25862.9
2023-09-09 01:00:00,25862.9,25890.8,25860.9,25867.5
2023-09-09 02:00:00,25867.5,25890.3,25851.8,25889.2
2023-09-09 03:00:00,25889.2,25889.4,25867.8,25875.5
2023-09-09 04:00:00,25875.5,25879.1,25863.2,25872.5
2023-09-09 05:00:00,25872.5,25888.4,25838.3,25844.9
2023-09-09 06:00:00,25844.6,25881.7,25844.6,25881.7
2023-09-09 07:00:00,25881.8,25893.7,25872.6,25884.6
2023-09-09 09:00:00,25873.2,25905.6,25870.8,25881.7
2023-09-09 10:00:00,25881.7,25892.9,25857.2,25867
2023-09-09 11:00:00,25867.1,25872.3,25849.7,25863
2023-09-09 12:00:00,25863,25866.6,25854.2,25854.2
2023-09-09 13:00:00,25854.2,25869,25798.6,25826.5
2023-09-09 14:00:00,25826.5,25858.4,25823.8,25847.9
2023-09-09 15:00:00,25847.9,25927.5,25847.4,25893.5
2023-09-09 16:00:00,25893.5,25945.3,25882.2,25896.7
2023-09-09 17:00:00,25896.8,25905,25873.6,25880.1
2023-09-09 18:00:00,25880.1,25880.1,25848.8,25865.3
2023-09-09 19:00:00,25865.3,25878,25856.6,25870.6
2023-09-09 20:00:00,25870.6,25890.4,25858.7,25863.7
2023-09-09 21:00:00,25863.7,25900.5,25862.8,25891.4
2023-09-09 22:00:00,25891.4,25917.1,25882.2,25910.1
2023-09-09 23:00:00,25910.2,25917.7,25892,25903.3
2023-09-10 00:00:00,25903.3,25904.4,25863.3,25871.9
2023-09-10 01:00:00,25871.9,25871.9,25835.6,25852.4
2023-09-10 02:00:00,25852.4,25859.8,25843.7,25854.7
2023-09-10 03:00:00,25854.7,25877.4,25832.3,25864
2023-09-10 04:00:00,25864,25864,25755.3,25832.6
2023-09-10 05:00:00,25833.1,25853.4,25808.2,25848.8
2023-09-10 06:00:00,25848.8,25870.4,25842.1,25853.7
2023-09-10 07:00:00,25853.7,25872.1,25851.5,25853.2
2023-09-10 08:00:00,25853.5,25867.1,25825.7,25862.4
2023-09-10 09:00:00,25862.4,25866.9,25826.4,25828.8
2023-09-10 10:00:00,25828.9,25838.3,25806.6,25806.6
2023-09-10 11:00:00,25806.6,25825,25797.9,25798.4
2023-09-10 12:00:00,25798.1,25819,25795.2,25803.7
2023-09-10 13:00:00,25803.7,25834.8,25772.3,25811.2
2023-09-10 14:00:00,25811.2,25823.6,25752,25773.9
2023-09-10 15:00:00,25774.3,25797.6,25715.1,25776.1
2023-09-10 16:00:00,25775.9,25790.7,25664.8,25790.7
2023-09-10 17:00:00,25790.7,25791.9,25676.9,25697.7
2023-09-10 18:00:00,25697.6,25754.7,25691.4,25728.6
2023-09-10 19:00:00,25728.6,25857.2,25579.6,25799.6
2023-09-10 20:00:00,25799.4,25910,25773.2,25821.5
2023-09-10 21:00:00,25821.5,25906.9,25816.8,25902.5
2023-09-10 22:00:00,25902.6,26031.9,25854.1,25854.5
2023-09-10 23:00:00,25854.6,25865.4,25819.8,25842.7
2023-09-11 00:00:00,25842.7,25876.6,25659.8,25727.1
2023-09-11 01:00:00,25727.1,25755,25668.4,25688.8
2023-09-11 02:00:00,25688.8,25743.8,25660.9,25736.3
2023-09-11 03:00:00,25736.3,25783.6,25734,25739.3
2023-09-11 04:00:00,25739.3,25782.8,25722.7,25777.9
2023-09-11 05:00:00,25777.9,25893.6,25775.6,25891.3
2023-09-11 06:00:00,25891.3,25900.7,25824.4,25838.7
2023-09-11 07:00:00,25838.7,25844.5,25799.2,25814.9
2023-09-11 08:00:00,25814.9,25831.4,25754.9,25805.9
2023-09-11 09:00:00,25805.9,25812.9,25665.6,25737.6
2023-09-11 10:00:00,25737.6,25741,25579.3,25711.2
2023-09-11 11:00:00,25711.2,25718.6,25592.3,25602.1
2023-09-11 12:00:00,25602.1,25716.8,25591.7,25716.2
2023-09-11 13:00:00,25716.2,25754.6,25605.8,25617.7
2023-09-11 14:00:00,25617.8,25633.7,25003,25149.9
2023-09-11 15:00:00,25149.9,25203.4,24954.5,25115.3
2023-09-11 16:00:00,25115.3,25245.2,25102,25184.1
2023-09-11 17:00:00,25184.1,25224.7,25058,25222.8
2023-09-11 18:00:00,25223.2,25226.6,25154.2,25163.2
2023-09-11 19:00:00,25163.2,25165.1,24992,25018.7
2023-09-11 20:00:00,25018.7,25132.7,24910.7,25097.7
2023-09-11 21:00:00,25097.1,25216.5,25079.1,25147.5
2023-09-11 22:00:00,25147.5,25196.1,25126.6,25149.2
2023-09-11 23:00:00,25149.2,25178.9,25085.6,25164.1
2023-09-12 00:00:00,25164.1,25232.6,25144.5,25203.2
2023-09-12 01:00:00,25203.4,25213.7,25133,25144.2
2023-09-12 02:00:00,25144.4,25218.5,25139.2,25208.6
2023-09-12 03:00:00,25208.6,25952.6,25208.6,25799.5
2023-09-12 04:00:00,25799.6,25984.6,25745,25761.8
2023-09-12 05:00:00,25761.8,25779.9,25615.3,25772.4
2023-09-12 06:00:00,25772.9,25849.9,25724.6,25763.7
2023-09-12 07:00:00,25763.7,25872.3,25725.8,25824
2023-09-12 08:00:00,25824,25871.4,25736.8,25768.7
2023-09-12 09:00:00,25768.7,25876.2,25740.7,25871.5
2023-09-12 10:00:00,25871.2,26333.6,25842.5,26160.7
2023-09-12 11:00:00,26160.7,26177.7,26031.8,26099.1
2023-09-12 12:00:00,26100.1,26222.8,26095.4,26123.5
2023-09-12 13:00:00,26123.5,26324.3,26038.3,26280.9
2023-09-12 14:00:00,26279.9,26388.2,26053,26117.3
2023-09-12 15:00:00,26117.6,26231.3,26112.1,26206.5
2023-09-12 16:00:00,26206.5,26562.3,26072.2,26108.8
2023-09-12 17:00:00,26108.7,26166.8,25899.4,25904.2
2023-09-12 18:00:00,25903.7,26017.1,25883.9,25980.7
2023-09-12 19:00:00,25980.7,26257.7,25980.3,26063.9
2023-09-12 20:00:00,26063.9,26116.8,26053.2,26074.3
2023-09-12 21:00:00,26074.3,26156.9,26063.2,26102.5
2023-09-12 22:00:00,26102.5,26102.9,25921.4,25973
2023-09-12 23:00:00,25973,25973.1,25802.4,25841
2023-09-13 00:00:00,25841,25985.6,25765.8,25921.5
2023-09-13 01:00:00,25921.9,25964.1,25906,25958.9
2023-09-13 02:00:00,25958.9,25969.7,25905.1,25911.3
2023-09-13 03:00:00,25911.3,25924.9,25839.6,25879
2023-09-13 04:00:00,25879.3,25946.9,25865.5,25925.8
2023-09-13 05:00:00,25925.7,25927.3,25852.6,25898.6
2023-09-13 06:00:00,25898.5,25988.9,25865.5,25956.6
2023-09-13 07:00:00,25956.6,26106.1,25858.2,25878
2023-09-13 08:00:00,25878,25966.7,25866.4,25953.3
2023-09-13 09:00:00,25953.3,26199.8,25929.6,26154.1
2023-09-13 10:00:00,26153.9,26224.2,26094,26150.8
2023-09-13 11:00:00,26150.8,26244.4,26106.6,26199.5
2023-09-13 13:00:00,26213,26231.7,26086.2,26124.9
2023-09-13 14:00:00,26124.9,26329.8,26071.6,26215
2023-09-13 15:00:00,26215,26382.9,26184.9,26244.6
2023-09-13 16:00:00,26244.6,26405.9,26205.2,26282.2
2023-09-13 17:00:00,26282.2,26358,26081.7,26092.7
2023-09-13 18:00:00,26092.8,26164.9,26086.3,26112.6
2023-09-13 19:00:00,26112.5,26200.6,26057,26141
2023-09-13 20:00:00,26141,26251.1,26141,26219.2
2023-09-13 21:00:00,26219.3,26274.9,26208,26227.3
2023-09-13 22:00:00,26227.3,26306.6,26227.3,26242.9
2023-09-13 23:00:00,26243,26265.2,26199.9,26221.3
2023-09-14 00:00:00,26221.3,26525.1,26186.4,26522.2
2023-09-14 01:00:00,26522,26543.2,26127.3,26172.9
2023-09-14 02:00:00,26172.9,26284.8,26170.7,26284.8
2023-09-14 03:00:00,26284.8,26299.1,26252.9,26265.6
2023-09-14 04:00:00,26265.6,26279.3,26197.7,26213.5
2023-09-14 05:00:00,26213.5,26245.6,26165.6,26194
2023-09-14 06:00:00,26193.8,26294.3,26183.1,26291.1
2023-09-14 07:00:00,26290.4,26389.9,26261.4,26343.8
2023-09-14 08:00:00,26343.8,26356.4,26276.3,26306.1
2023-09-14 09:00:00,26306.1,26306.5,26270.8,26288
2023-09-14 10:00:00,26288,26345.5,26284.2,26335
2023-09-14 11:00:00,26335,26488.3,26331.3,26446.8
2023-09-14 12:00:00,26446.8,26586,26342.1,26460.5
2023-09-14 13:00:00,26460.5,26764.4,26460.2,26582.8
2023-09-14 14:00:00,26582.8,26746.8,26531.5,26730.5
2023-09-14 15:00:00,26731.9,26790.2,26586.1,26694.4
2023-09-14 16:00:00,26694.5,26733.6,26551.1,26621.2
2023-09-14 17:00:00,26621.4,26680.4,26572.1,26647.2
2023-09-14 18:00:00,26647.3,26846.4,26581.5,26581.8
2023-09-14 19:00:00,26581.8,26683.4,26558.7,26677.5
2023-09-14 20:00:00,26677.4,26722.1,26562.5,26571.7
2023-09-14 21:00:00,26571,26618.7,26478,26535.6
2023-09-14 22:00:00,26536,26622,26511.4,26601.7
2023-09-14 23:00:00,26601.6,26628.5,26502.4,26524.6
2023-09-15 00:00:00,26524.6,26561.9,26475.1,26482.3
2023-09-15 01:00:00,26482.2,26520.2,26453.3,26503.6
2023-09-15 02:00:00,26504,26609.6,26504,26609.4
2023-09-15 03:00:00,26609.4,26623,26574.8,26615.9
2023-09-15 04:00:00,26616,26656.9,26601.1,26643.3
2023-09-15 05:00:00,26643.2,26644.2,26576.5,26589.5
2023-09-15 06:00:00,26589.5,26610.8,26567.3,26577.2
2023-09-15 07:00:00,26577.2,26596.1,26551.9,26567.5
2023-09-15 08:00:00,26567.5,26637.1,26542.1,26634
2023-09-15 09:00:00,26634,26687.1,26581.7,26616.9
2023-09-15 10:00:00,26616.1,26657.7,26600.8,26640.1
2023-09-15 11:00:00,26640,26641.3,26382,26428.9
2023-09-15 12:00:00,26428.8,26472.5,26337.3,26365.4
2023-09-15 13:00:00,26365,26522.5,26362.9,26367.6
2023-09-15 14:00:00,26367.6,26414.1,26224.3,26237.9
2023-09-15 15:00:00,26238.5,26329.1,26224.8,26318.7
2023-09-15 16:00:00,26318.8,26387.1,26314.1,26376.9
2023-09-15 17:00:00,26376.9,26378.9,26317.2,26339.5
2023-09-15 18:00:00,26339.9,26403.7,26331.8,26348.8
2023-09-15 19:00:00,26348.8,26445.1,26341,26398.7
2023-09-15 20:00:00,26398.7,26443.9,26374.4,26416
2023-09-15 21:00:00,26416.5,26502.4,26416.5,26469.9
2023-09-15 22:00:00,26470,26844.5,26470,26776.6
2023-09-15 23:00:00,26776.3,26880.3,26592.4,26602.7
2023-09-16 00:00:00,26602.7,26673,26573.1,26633.4
2023-09-16 01:00:00,26633.5,26694.7,26596.5,26655.1
2023-09-16 02:00:00,26655.1,26776.3,26655,26676.2
2023-09-16 03:00:00,26676.2,26701.3,26609.5,26619.3
2023-09-16 04:00:00,26619.2,26623.5,26550.7,26557.4
2023-09-16 05:00:00,26557.4,26583.4,26520.3,26539
2023-09-16 06:00:00,26539,26540.2,26468.5,26489.2
2023-09-16 07:00:00,26489.2,26510.4,26479.5,26496.1
2023-09-16 08:00:00,26496.1,26537.9,26472.2,26508.5
2023-09-16 09:00:00,26508.5,26582.5,26501.4,26503.1
2023-09-16 10:00:00,26503.1,26545.6,26449.9,26545.6
2023-09-16 11:00:00,26545.6,26548.8,26487.2,26524.3
2023-09-16 12:00:00,26524.3,26577.7,26501.5,26551.7
2023-09-16 13:00:00,26551.7,26571.3,26518.4,26552.5
2023-09-16 14:00:00,26552.5,26563,26493.2,26501.4
2023-09-16 15:00:00,26501.4,26538,26485.3,26509.2
2023-09-16 16:00:00,26509.2,26531.4,26500.9,26527.6
2023-09-16 17:00:00,26527.6,26618.8,26512.8,26566.5
2023-09-16 18:00:00,26566.5,26613.9,26555.7,26581.5
2023-09-16 19:00:00,26581.5,26585.4,26507.3,26534
2023-09-16 20:00:00,26533.9,26561.7,26526.8,26527.3
2023-09-16 21:00:00,26527.3,26581.8,26526.1,26570.6
2023-09-16 22:00:00,26570.8,26574.9,26560.2,26560.3
2023-09-16 23:00:00,26560.3,26572.7,26511.9,26562
2023-09-17 00:00:00,26562,26562.2,26436.7,26468.7
2023-09-17 01:00:00,26468.7,26514.2,26424.7,26496.4
2023-09-17 02:00:00,26496.4,26522.8,26492.1,26505.2
2023-09-17 03:00:00,26505.2,26535,26500.4,26528.1
2023-09-17 04:00:00,26528.1,26567.8,26510.9,26552
2023-09-17 05:00:00,26552,26558.8,26520.2,26541.6
2023-09-17 06:00:00,26541.6,26546,26524.1,26545
2023-09-17 07:00:00,26545,26547.8,26497.4,26497.9
2023-09-17 08:00:00,26497.9,26553.6,26495,26550
2023-09-17 09:00:00,26550,26581.5,26541.6,26578.3
2023-09-17 10:00:00,26578.3,26605.1,26569.2,26598.1
2023-09-17 11:00:00,26598.1,26620.7,26567.1,26567.1
2023-09-17 12:00:00,26567.1,26584.1,26558.6,26575.4
2023-09-17 13:00:00,26575.4,26575.4,26527.3,26542.2
2023-09-17 14:00:00,26542.3,26586,26527.4,26539.8
2023-09-17 15:00:00,26539.5,26598.7,26536.2,26548.9
2023-09-17 17:00:00,26510.7,26530.5,26480.2,26480.2
2023-09-17 18:00:00,26480.2,26516.4,26465.6,26496.7
2023-09-17 19:00:00,26496.7,26517.9,26492.9,26505.3
2023-09-17 20:00:00,26505.3,26506.4,26425.9,26437.4
2023-09-17 21:00:00,26437.4,26496.3,26404.6,26485
2023-09-17 22:00:00,26485,26492.3,26438.9,26492.3
2023-09-17 23:00:00,26492.3,26534.5,26449.7,26526.7
2023-09-18 00:00:00,26526.7,26552.9,26382.1,26464.3
2023-09-18 01:00:00,26464.3,26487.9,26442.5,26465.7
2023-09-18 02:00:00,26465.3,26746.7,26460.2,26664.4
2023-09-18 03:00:00,26664.3,26685.8,26582.8,26658.9
2023-09-18 04:00:00,26659,26681.9,26569,26624.5
2023-09-18 05:00:00,26624.9,26682.1,26609.8,26650.7
2023-09-18 06:00:00,26650.7,26699.1,26626,26626
2023-09-18 07:00:00,26626,26794.1,26625.9,26710.4
2023-09-18 08:00:00,26711,26730.8,26683.1,26724.3
2023-09-18 09:00:00,26724.3,26939.2,26724.3,26874.7
2023-09-18 10:00:00,26874.7,27178.5,26874.2,27130.4
2023-09-18 11:00:00,27130.4,27236.4,27100.2,27197.9
2023-09-18 12:00:00,27197.9,27411.6,27153.1,27382
2023-09-18 13:00:00,27381.6,27411,27202.7,27256.1
2023-09-18 14:00:00,27256.1,27293.6,27137.9,27262
2023-09-18 15:00:00,27262,27356.3,27255.9,27270
2023-09-18 16:00:00,27270,27310.2,27198.8,27248.9
2023-09-18 17:00:00,27248.5,27269.6,26672.9,26760.3
2023-09-18 18:00:00,26760.5,26840.6,26632.5,26710
2023-09-18 19:00:00,26710,26938.5,26681.2,26817
2023-09-18 20:00:00,26817.5,26839.9,26738.8,26768.5
2023-09-18 21:00:00,26768.5,26843.3,26734.6,26837.5
2023-09-18 22:00:00,26837.5,26879.9,26788.5,26873.3
2023-09-18 23:00:00,26873.3,26873.3,26732.5,26763.7
2023-09-19 00:00:00,26763.6,26786.5,26671.1,26679.4
2023-09-19 01:00:00,26679.3,26734.8,26670.5,26701.7
2023-09-19 02:00:00,26701.7,26823,26685.9,26822.8
2023-09-19 03:00:00,26822,26837.1,26790.5,26820.1
2023-09-19 04:00:00,26820.1,26861.2,26809.3,26860.6
2023-09-19 05:00:00,26860.6,26861.1,26797.6,26797.9
